Id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
21214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21215,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
21216,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
21217,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4
21218,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
21219,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
21220,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3
21221,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
21222,1,1,1,0,0,0,0,0,0,0,0,1,1,0,5
21223,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
21224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21225,0,0,1,1,0,1,0,0,0,1,0,0,0,0,4
21226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21227,1,1,1,1,0,1,0,0,0,1,0,0,0,0,6
21228,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21229,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
21230,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3
21231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21233,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3
21234,1,0,1,1,1,0,0,0,0,0,0,0,0,0,4
21235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21236,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
21237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21240,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
21241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21242,1,1,0,1,0,0,0,0,0,1,0,0,0,0,4
21243,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
21244,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3
21245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21247,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21248,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
21249,0,0,0,1,0,1,1,0,0,1,0,0,0,0,4
21250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21251,1,0,1,0,0,1,0,0,0,1,0,0,0,0,4
21252,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3
21253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21254,1,0,1,0,0,0,0,1,0,0,1,0,0,0,4
21255,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
21256,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3
21257,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
21258,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3
21259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21260,1,1,1,0,0,1,0,0,0,1,0,0,0,0,5
21261,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3
21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21263,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3
21264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21265,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3
21266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21267,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21268,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3
21269,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21272,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3
21273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21274,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21275,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
21276,1,1,1,0,0,0,0,0,0,0,0,1,0,0,4
21277,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
21278,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
21279,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3
21280,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3
21281,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
21282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21283,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
21284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21285,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
21286,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3
21287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
21288,0,0,0,0,0,1,1,0,0,1,0,1,1,0,5
21289,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3
21290,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21291,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
21292,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
21293,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
21294,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4
21295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21296,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4
21297,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3
21298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21299,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
21300,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21301,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
21302,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3
21303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21305,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
21306,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
21307,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
21308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21311,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
21312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21314,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
21315,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3
21316,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
21317,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
21318,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
21319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21320,1,0,1,0,0,0,0,0,0,1,0,1,0,0,4
21321,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
21322,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4
21323,1,0,1,0,0,0,0,0,0,1,1,0,0,0,4
21324,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
21325,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
21326,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
21327,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3
21328,1,0,0,0,0,1,0,0,0,1,0,1,0,0,4
21329,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3
21330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21332,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
21333,1,0,1,0,0,1,0,0,0,1,0,0,0,0,4
21334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21336,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4
21337,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
21338,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3
21339,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21340,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21343,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3
21344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21345,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
21346,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
21347,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21349,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
21350,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
21351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21352,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
21353,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
21354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21355,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4
21356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21358,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
21359,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21360,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
21361,0,1,0,0,0,1,1,0,0,1,0,0,0,0,4
21362,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
21363,1,0,1,0,0,0,0,0,0,1,0,0,1,0,4
21364,0,0,1,0,0,1,0,1,0,0,0,0,1,0,4
21365,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
21366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21369,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
21370,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3
21371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21372,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
21373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21374,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21375,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
21376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21377,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21378,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
21379,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
21380,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21381,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
21382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21383,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
21384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21385,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
21386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21387,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4
21388,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
21389,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21392,1,0,1,1,1,0,0,0,0,1,0,0,0,0,5
21393,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
21394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21396,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4
21397,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3
21398,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
21399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21401,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
21402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21404,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
21405,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
21406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21408,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
21409,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
21410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21414,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
21415,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21419,0,1,0,1,0,0,0,0,0,1,0,1,0,0,4
21420,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
21421,1,1,1,0,0,1,0,0,0,1,0,0,0,0,5
21422,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
21423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21426,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
21427,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
21428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21430,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
21431,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
21432,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4
21433,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3
21434,1,1,0,1,1,1,0,0,1,1,0,1,0,0,8
21435,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4
21436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21438,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
21439,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
21440,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
21441,0,1,1,0,0,1,0,1,0,0,0,0,0,0,4
21442,1,0,1,0,0,1,0,0,0,0,0,1,0,0,4
21443,1,0,1,0,0,1,0,0,0,0,0,1,0,0,4
21444,0,0,0,1,0,1,0,0,0,1,0,0,1,0,4
21445,1,0,0,0,1,1,0,0,0,1,0,0,0,0,4
21446,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4
21447,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21448,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3
21449,1,0,1,1,0,0,0,0,0,1,0,0,0,0,4
21450,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
21451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21453,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
21454,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
21455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21457,0,1,1,1,0,0,0,1,0,1,0,0,0,0,5
21458,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
21459,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3
21460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21462,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
21463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21464,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
21465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21466,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3
21467,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3
21468,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
21469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21470,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
21471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21474,1,1,0,1,0,0,0,0,0,1,0,0,0,0,4
21475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21478,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21479,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
21480,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
21481,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21482,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
21483,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
21484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21485,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
21486,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4
21487,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21488,0,0,0,1,0,1,0,0,0,1,0,1,0,0,4
21489,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
21490,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
21491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21494,1,1,1,0,0,1,0,0,0,1,0,0,0,0,5
21495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21496,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
21497,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
21498,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
21499,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
21500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
21501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21502,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
21503,1,1,1,0,0,1,0,0,0,1,0,0,0,0,5
21504,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21505,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
21506,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4
21507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21509,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
21510,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
21511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21512,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
21513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21514,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4
21515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21516,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
21517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21518,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
21519,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3
21520,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
21521,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21523,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
21524,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21527,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
21528,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3
21529,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
21530,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
21531,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21532,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
21533,0,1,0,0,0,1,1,0,0,1,1,0,0,0,5
21534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21535,1,0,1,0,0,1,0,1,0,0,0,0,0,0,4
21536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21537,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3
21538,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21541,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
21542,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21544,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
21545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21546,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
21547,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
21548,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
21549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21551,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3
21552,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21553,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
21554,1,0,0,1,1,0,0,0,1,1,0,0,0,0,5
21555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21557,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
21558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
21559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21560,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3
21561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21562,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
21563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21564,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
21565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21568,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
21569,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21573,0,1,0,0,0,1,1,0,0,1,0,0,1,0,5
21574,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21575,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3
21576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21577,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21579,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
21580,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
21581,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21582,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21583,0,0,0,1,1,0,0,0,1,1,0,0,0,0,4
21584,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
21585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21587,1,0,1,1,0,1,0,0,0,1,0,0,0,0,5
21588,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
21589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21590,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
21591,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
21592,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
21593,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
21594,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3
21595,0,0,0,0,1,1,1,0,0,1,0,1,0,0,5
21596,1,1,1,0,1,0,0,1,0,1,1,0,0,0,7
21597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21598,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
21599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21602,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
21603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21604,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21605,0,1,0,1,1,1,0,0,0,1,0,0,1,0,6
21606,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
21607,1,0,1,0,0,0,1,0,0,1,0,0,0,0,4
21608,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
21609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21612,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
21613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21614,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4
21615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21617,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3
21618,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21619,0,1,0,1,0,0,0,0,0,1,0,0,1,0,4
21620,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3
21621,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21623,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21624,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
21625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
21626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21627,1,0,0,1,0,1,0,0,0,1,0,0,0,0,4
21628,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
21629,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3
21630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21632,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
21633,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
