Id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11
24497,0,0,1,1,0,1,1,0,0,0,0,4
24498,0,0,1,0,0,0,0,0,0,0,0,1
24499,0,0,0,0,0,0,0,0,0,0,0,0
24500,0,0,0,0,0,0,0,0,0,0,0,0
24501,0,0,0,0,0,0,0,0,0,0,0,0
24502,0,0,0,0,0,0,0,0,0,0,0,0
24503,1,0,0,0,0,0,0,0,0,0,0,1
24504,1,0,1,0,0,0,0,0,0,0,0,2
24505,0,0,1,1,0,0,1,0,0,0,0,3
24506,0,0,0,0,0,0,0,0,0,0,0,0
24507,0,0,1,0,0,0,0,0,0,0,0,1
24508,1,0,0,0,0,0,0,0,0,0,0,1
24509,0,0,0,1,0,1,1,0,0,0,0,3
24510,0,0,0,0,0,0,0,0,0,0,0,0
24511,0,0,0,0,0,0,0,0,0,0,0,0
24512,0,0,1,1,0,0,0,0,0,0,0,2
24513,0,0,0,0,0,0,0,0,1,0,0,1
24514,0,0,1,1,0,1,0,0,0,0,0,3
24515,0,0,0,0,0,0,0,0,0,0,0,0
24516,0,0,0,1,0,0,0,0,0,0,0,1
24517,0,0,0,0,0,0,0,0,0,0,0,0
24518,1,0,0,1,0,1,0,0,0,0,0,3
24519,0,0,0,1,0,0,0,0,0,0,0,1
24520,0,0,0,0,0,0,0,0,0,0,0,0
24521,0,0,0,0,0,0,0,0,0,0,0,0
24522,0,0,0,0,0,0,0,0,0,0,0,0
24523,0,0,0,0,0,0,0,0,0,0,0,0
24524,0,0,1,0,0,0,0,0,0,0,0,1
24525,0,0,0,1,0,0,0,0,0,0,0,1
24526,0,0,1,0,0,1,0,0,0,0,0,2
24527,0,0,0,0,0,0,0,0,0,0,0,0
24528,0,0,1,1,0,1,0,0,0,0,0,3
24529,0,0,0,0,0,0,1,0,0,0,0,1
24530,0,0,0,0,0,1,1,0,0,0,0,2
24531,0,0,0,0,0,0,0,0,0,0,0,0
24532,0,0,0,0,0,0,1,0,0,0,0,1
24533,0,0,0,0,0,0,0,0,0,0,0,0
24534,0,0,0,1,0,1,0,0,0,0,0,2
24535,0,0,1,0,0,0,0,0,0,0,0,1
24536,0,0,1,1,0,1,1,0,0,0,0,4
24537,0,0,1,0,0,0,0,0,0,0,0,1
24538,0,0,1,1,0,0,0,0,0,0,0,2
24539,0,0,1,0,0,0,0,0,0,0,0,1
24540,0,0,0,0,0,0,0,0,0,0,0,0
24541,0,0,0,0,0,0,0,0,0,0,0,0
24542,0,0,0,0,0,0,0,0,1,0,0,1
24543,0,0,0,0,0,0,0,0,0,0,0,0
24544,0,0,0,0,0,0,0,0,0,0,0,0
24545,0,1,0,1,0,1,0,0,0,0,0,3
24546,0,0,0,1,0,0,0,0,1,0,0,2
24547,0,0,1,0,0,0,0,0,0,0,0,1
24548,0,0,0,0,0,0,0,0,0,0,0,0
24549,0,0,1,0,0,0,0,0,0,0,0,1
24550,0,0,0,1,0,1,1,0,1,0,0,4
24551,1,0,0,0,0,0,0,0,0,0,0,1
24552,0,0,0,0,0,1,1,0,0,0,0,2
24553,0,0,1,0,0,0,0,0,0,0,0,1
24554,0,0,1,0,0,0,0,0,0,0,0,1
24555,0,0,1,0,0,0,0,0,0,0,0,1
24556,0,0,1,0,0,0,0,0,0,0,0,1
24557,0,0,0,0,0,0,0,0,0,0,0,0
24558,0,0,0,1,0,1,1,0,0,0,0,3
24559,0,0,1,0,0,0,0,0,0,0,0,1
24560,0,0,1,0,0,0,0,0,0,0,0,1
24561,0,0,1,0,0,0,0,0,0,0,0,1
24562,0,0,0,1,0,0,0,0,0,0,0,1
24563,0,0,1,1,0,1,1,0,0,0,0,4
24564,0,1,0,1,0,0,0,0,0,0,0,2
24565,0,0,0,0,0,0,0,0,0,0,0,0
24566,0,0,0,1,0,0,0,0,0,0,0,1
24567,0,0,0,1,0,0,0,0,0,0,0,1
24568,0,0,0,0,0,0,0,0,0,0,0,0
24569,0,0,0,0,0,0,0,0,0,0,0,0
24570,0,0,1,1,0,1,1,0,0,0,0,4
24571,0,0,1,1,0,1,1,0,0,0,0,4
24572,0,0,1,0,0,0,0,0,0,0,0,1
24573,0,0,1,1,0,1,1,0,0,0,0,4
24574,0,0,0,0,0,0,0,0,0,0,0,0
24575,0,0,0,0,0,0,0,0,0,0,0,0
24576,0,0,1,1,0,0,0,0,0,0,0,2
24577,0,0,0,1,0,0,0,0,0,0,0,1
24578,0,0,1,1,0,1,1,0,0,0,0,4
24579,0,0,0,0,0,0,0,0,0,0,0,0
24580,0,0,0,0,0,0,0,0,0,0,0,0
24581,0,0,0,0,0,0,0,0,0,0,0,0
24582,0,0,0,0,0,1,0,0,0,0,0,1
24583,0,0,0,0,0,0,0,0,0,0,0,0
24584,0,0,0,0,0,0,0,0,0,0,0,0
24585,1,0,0,1,0,0,0,0,0,0,0,2
24586,0,0,0,0,0,0,0,0,0,0,0,0
24587,0,0,0,0,0,0,0,0,0,0,0,0
24588,0,0,0,1,0,0,0,0,0,0,0,1
24589,1,0,0,1,0,0,0,0,0,0,0,2
24590,0,0,1,0,0,0,0,0,0,0,0,1
24591,0,0,0,0,0,0,0,0,0,0,0,0
24592,1,0,0,1,0,0,0,0,0,0,0,2
24593,0,0,1,1,0,1,0,0,0,0,0,3
24594,0,0,1,1,0,1,0,0,0,0,0,3
24595,0,0,0,0,0,0,0,0,0,0,0,0
24596,0,0,0,1,0,0,1,0,0,0,0,2
24597,0,0,1,0,0,0,0,0,0,0,0,1
24598,0,0,0,1,0,0,0,0,0,0,0,1
24599,0,0,1,0,0,0,0,0,0,0,0,1
24600,0,0,0,0,0,0,0,0,0,0,0,0
24601,0,0,0,1,0,0,0,0,0,0,0,1
24602,0,0,0,1,0,0,0,0,0,0,0,1
24603,0,0,0,0,0,0,0,0,0,0,0,0
24604,0,0,0,1,0,1,1,0,0,0,0,3
24605,0,0,1,1,0,1,0,0,0,0,0,3
24606,0,0,0,0,0,0,0,0,0,0,0,0
24607,0,0,1,0,0,0,0,0,0,0,0,1
24608,0,0,0,0,0,0,0,0,0,0,0,0
24609,0,0,0,0,0,0,0,0,0,0,0,0
24610,0,0,1,0,0,0,0,0,0,0,0,1
24611,0,0,0,0,0,0,0,0,0,0,0,0
24612,0,0,0,1,0,1,0,0,0,0,0,2
24613,0,0,1,0,0,0,0,0,0,0,0,1
24614,0,0,0,1,0,0,0,0,0,0,0,1
24615,0,0,0,1,0,0,0,0,0,0,0,1
24616,0,0,0,1,0,1,0,0,0,0,0,2
24617,0,0,0,1,0,0,0,0,0,0,0,1
24618,0,0,1,0,0,0,0,0,0,0,0,1
24619,0,0,1,1,0,1,1,0,0,0,0,4
24620,0,0,0,0,0,0,0,0,0,0,0,0
24621,0,0,0,0,0,0,0,0,0,0,0,0
24622,0,0,0,1,0,0,0,0,0,0,0,1
24623,0,0,0,0,0,0,0,0,1,0,0,1
24624,0,0,0,0,0,0,0,0,0,0,0,0
24625,0,0,0,0,0,0,0,0,0,0,0,0
24626,0,0,0,1,0,0,0,0,0,0,0,1
24627,0,0,1,1,0,1,1,0,0,0,0,4
24628,0,0,0,0,0,0,0,0,0,0,0,0
24629,0,0,0,1,0,0,0,0,0,0,0,1
24630,0,0,1,0,0,0,0,0,0,0,0,1
24631,0,0,1,1,0,0,1,0,0,0,0,3
24632,0,0,0,0,0,1,0,0,0,0,0,1
24633,0,0,0,0,0,1,0,0,0,0,0,1
24634,0,0,0,0,0,0,0,0,0,0,0,0
24635,0,0,0,0,0,0,0,0,0,0,0,0
24636,0,0,1,1,0,0,0,0,0,0,0,2
24637,0,0,0,0,0,0,0,0,0,0,0,0
24638,0,0,0,1,0,0,0,0,0,0,0,1
24639,0,0,0,1,0,0,0,0,0,0,0,1
24640,0,0,1,0,0,0,0,0,0,0,0,1
24641,0,0,0,0,0,0,0,0,1,0,0,1
24642,0,0,0,0,0,0,0,0,0,1,0,1
24643,0,0,0,0,0,0,0,0,0,0,0,0
24644,0,0,1,0,0,0,0,0,0,0,0,1
24645,0,0,0,0,0,0,0,0,0,0,0,0
24646,0,0,1,0,0,0,0,0,0,0,0,1
24647,0,0,0,0,0,1,1,0,0,0,0,2
24648,0,0,0,0,0,0,0,0,0,0,0,0
24649,0,0,1,0,0,1,0,0,0,0,0,2
24650,0,0,0,1,0,1,1,0,0,0,0,3
24651,0,0,0,0,0,0,0,0,0,0,0,0
24652,0,0,1,0,0,0,0,0,0,0,0,1
24653,0,0,1,1,0,1,0,0,0,0,0,3
24654,0,0,0,1,0,1,1,0,0,0,0,3
24655,0,0,1,0,0,0,0,0,0,0,0,1
24656,1,0,1,0,0,0,0,0,0,0,0,2
24657,0,0,0,0,0,0,0,0,0,0,0,0
24658,0,0,1,0,0,0,0,0,0,0,0,1
24659,0,0,0,1,0,1,0,0,0,0,0,2
24660,0,0,0,0,0,0,0,0,0,0,0,0
24661,0,0,1,0,0,1,0,0,0,0,0,2
24662,0,0,0,0,0,0,0,0,0,0,0,0
24663,0,0,0,1,0,1,1,0,0,0,0,3
24664,0,0,0,0,0,0,0,0,0,0,0,0
24665,0,0,0,1,0,1,1,0,0,0,0,3
24666,0,0,0,0,0,0,0,0,0,0,0,0
24667,0,0,0,1,0,1,0,0,0,0,0,2
24668,0,0,0,0,0,0,0,0,0,0,0,0
24669,0,1,0,0,0,0,0,0,0,0,0,1
24670,0,0,0,0,0,1,1,0,0,0,0,2
24671,0,0,1,0,0,0,0,0,0,0,0,1
24672,0,0,0,0,0,1,0,0,0,0,0,1
24673,0,0,0,0,0,0,0,0,0,0,0,0
24674,0,0,0,1,0,0,1,0,0,0,0,2
24675,0,0,0,0,0,0,0,0,0,0,0,0
24676,1,0,0,0,0,0,0,0,0,0,0,1
24677,0,0,0,0,0,0,0,0,0,0,0,0
24678,0,0,0,1,0,0,0,0,0,0,0,1
24679,0,0,0,0,0,0,0,0,0,0,0,0
24680,0,0,0,1,0,0,0,0,0,0,0,1
24681,0,0,1,1,0,0,0,0,0,0,0,2
24682,0,0,0,0,0,0,0,0,0,0,0,0
24683,0,0,0,0,0,1,1,0,1,0,0,3
24684,0,0,0,0,0,0,0,0,0,0,0,0
24685,0,0,0,0,0,0,0,0,0,0,0,0
24686,0,0,0,0,0,0,0,0,1,0,0,1
24687,0,0,0,1,0,0,0,0,0,0,0,1
24688,0,0,0,0,0,0,0,0,0,0,0,0
24689,0,0,0,0,0,0,0,0,0,0,0,0
24690,0,0,1,1,0,0,0,0,0,0,0,2
24691,0,0,1,0,0,0,0,0,0,0,0,1
24692,0,0,0,0,0,1,1,0,0,0,0,2
24693,0,0,1,0,0,0,0,0,0,0,0,1
24694,0,0,0,0,0,0,0,0,0,0,0,0
24695,0,0,0,0,0,0,0,0,0,0,0,0
24696,1,0,0,0,0,0,0,0,0,0,0,1
24697,0,0,0,0,0,0,0,0,0,0,0,0
24698,0,0,0,0,0,0,0,0,0,0,0,0
24699,0,0,1,1,0,1,1,0,0,0,0,4
24700,0,0,0,0,0,0,0,0,0,0,0,0
24701,0,0,1,0,0,0,0,0,0,0,0,1
24702,0,0,0,0,0,1,0,0,0,0,0,1
24703,0,0,1,0,0,0,0,0,0,0,0,1
24704,0,0,0,0,0,0,0,0,0,0,0,0
24705,0,0,0,1,0,1,1,0,1,0,0,4
24706,0,0,0,0,0,0,0,0,0,0,0,0
24707,0,0,0,0,0,0,0,0,0,0,0,0
24708,1,0,0,1,0,0,0,0,1,0,0,3
24709,0,0,0,0,0,0,0,0,0,0,0,0
24710,0,0,1,1,0,1,1,0,0,0,0,4
24711,0,0,0,0,0,0,0,0,0,0,0,0
24712,0,0,0,0,0,0,0,0,0,0,0,0
24713,0,0,0,0,0,0,0,0,0,0,0,0
24714,0,0,0,0,0,0,0,0,0,0,0,0
24715,0,0,0,1,0,0,0,0,0,0,0,1
24716,0,0,1,1,0,0,1,0,0,0,0,3
24717,0,0,0,1,0,0,0,0,0,0,0,1
24718,0,0,0,1,0,0,0,0,0,0,0,1
24719,0,0,1,0,0,0,0,0,0,0,0,1
24720,0,0,0,1,0,0,0,0,0,0,0,1
24721,0,0,0,0,0,0,0,0,0,0,0,0
24722,1,0,0,1,0,1,0,0,0,0,0,3
24723,0,0,1,0,0,0,0,0,0,0,0,1
24724,0,0,0,1,0,1,1,0,0,0,0,3
24725,0,0,0,0,0,0,0,0,0,0,0,0
24726,0,0,1,1,0,1,0,0,0,0,0,3
24727,0,0,0,0,0,0,0,0,0,0,0,0
24728,0,0,0,1,0,0,1,0,0,0,0,2
24729,0,0,0,1,0,1,1,0,0,0,0,3
24730,0,0,0,0,0,0,0,0,0,0,0,0
24731,0,0,0,1,0,1,0,0,0,0,0,2
24732,0,0,1,0,0,0,0,0,0,0,0,1
24733,0,0,0,0,0,0,0,0,0,0,0,0
24734,0,0,0,0,0,1,0,0,0,0,0,1
24735,0,0,0,0,0,0,0,0,0,0,0,0
24736,1,0,0,0,0,0,0,0,0,0,0,1
24737,0,1,0,0,0,1,0,0,0,0,0,2
24738,0,0,1,1,0,0,0,0,0,0,0,2
24739,0,0,1,0,0,0,0,0,0,0,0,1
24740,0,0,0,0,0,0,0,0,0,0,0,0
24741,0,0,0,0,0,0,0,0,0,0,0,0
24742,0,0,1,1,0,1,1,0,0,0,0,4
24743,0,0,1,0,0,0,0,0,0,0,0,1
24744,0,0,0,0,0,0,0,0,1,0,0,1
24745,0,0,0,0,0,0,0,0,0,0,0,0
24746,0,0,0,0,0,0,0,0,0,0,0,0
24747,0,1,0,0,0,0,0,0,0,0,0,1
24748,0,0,0,0,0,0,0,0,0,0,0,0
24749,0,0,1,1,0,1,1,0,0,0,0,4
